@relation cepstral_vec_all.txt-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute ' sex' {' female',' male'}
@attribute ' dim1' numeric
@attribute ' dim2' numeric
@attribute ' dim3' numeric
@attribute ' dim4' numeric
@attribute ' dim5' numeric
@attribute ' dim6' numeric
@attribute ' dim7' numeric
@attribute ' dim8' numeric
@attribute ' dim9' numeric
@attribute ' dim10' numeric
@attribute ' dim11' numeric
@attribute ' dim12' numeric
@attribute ' dim13' numeric

@data
' male',100.10939,-0.586657,11.184078,-14.31832,-15.772358,3.645816,-20.317297,0.985896,-10.097556,-14.144384,0.096417,-6.972219,4.426076
' male',102.390633,0.010552,9.266261,-14.693265,-17.074884,4.813588,-19.890615,2.829463,-9.508868,-14.07129,-0.750244,-7.64222,3.258473
' male',100.400813,4.238224,11.620961,-10.259821,-16.046569,5.558039,-19.198407,4.424445,-7.631553,-12.821005,2.24419,-5.540777,5.338937
' male',108.742615,-6.257418,-9.290108,-18.088418,-7.176627,8.502836,-18.217994,8.500125,-2.361031,2.024737,-6.522804,-10.597729,1.857718
' male',108.955857,-5.41937,-9.250721,-18.163269,-8.248381,8.801851,-19.004794,9.533776,-3.368034,3.763449,-7.435233,-9.236764,2.745994
' male',108.808534,-3.354134,-9.250955,-17.439531,-10.477529,12.273159,-19.920097,12.63551,-6.356102,7.331498,-7.576937,-7.927791,-4.130819
' male',108.713989,-4.761059,-9.551837,-18.25283,-9.820743,9.881103,-20.183274,10.713911,-4.923487,5.689477,-7.211325,-8.517776,-0.848069
' male',107.970162,-0.835211,-8.232152,-17.203615,-9.280931,11.657488,-17.545013,13.004916,-4.740784,7.996275,-7.009291,-8.823582,-2.78406
' male',101.947176,-12.564411,13.221936,6.72285,-12.935782,-0.273813,-13.901463,-3.197914,-17.273646,6.855241,-13.752302,1.715341,-1.017633
' male',102.126856,-12.289729,13.981635,6.337577,-14.375215,-2.244159,-17.493984,-4.122772,-16.72391,7.150673,-12.040733,3.339467,-0.614284
' male',102.651877,-11.698326,14.558455,8.010325,-10.888747,0.910727,-13.060889,-2.815916,-17.204602,6.089599,-15.616063,-0.230722,-5.239932
' male',102.106389,-10.055045,14.15272,10.952875,-12.5017,1.539753,-14.561272,-1.866858,-17.348205,3.987138,-15.311783,-1.949805,-6.461778
' male',101.653542,-11.744086,14.457908,5.177697,-14.387184,-2.356755,-16.229999,-3.813726,-15.003557,8.921453,-14.158241,0.982608,-4.284657
' male',109.125276,-12.415518,2.911915,3.976409,-20.515183,-7.589165,-15.40989,4.554543,-10.645294,11.349515,-0.847087,-3.627936,-3.505941
' male',110.256566,-8.841218,2.581573,6.994804,-18.588876,-5.913495,-13.541329,8.707234,-11.102646,10.467855,0.868561,-4.222671,-3.229223
' male',109.413293,-12.934112,2.652067,3.436609,-19.920121,-6.825648,-13.49555,4.494428,-11.194541,8.868681,-5.487416,-6.064373,-5.185427
' male',109.030361,-12.441972,2.521835,3.963908,-20.695564,-7.582174,-15.189221,5.568748,-11.303664,10.077215,-0.859398,-3.663548,-2.725193
' male',109.743205,-10.95717,3.060157,5.582282,-19.596733,-6.663309,-15.105668,5.361794,-10.338909,11.375301,0.839753,-3.051861,-2.649563
' male',102.059591,-0.582561,5.522285,-20.946748,-19.416177,3.979984,-19.206751,7.884953,-9.67484,-0.937641,3.03133,0.807243,4.376413
' male',100.942027,3.738995,7.408852,-17.982366,-17.973421,4.041529,-18.325566,9.390909,-7.716425,-3.818588,4.016578,-1.99645,6.69211
' male',102.863416,-2.066996,5.834068,-21.020514,-18.31516,3.665589,-18.454009,8.804685,-9.953979,0.461421,3.602899,-1.764333,2.825454
' male',102.607844,1.10917,7.089774,-19.140815,-18.458671,4.864833,-18.125929,9.565758,-9.846539,-2.808979,3.734814,-2.796703,6.059412
' male',103.343203,-3.196043,4.647601,-22.168691,-18.250888,5.801921,-15.090947,9.355944,-11.148667,-4.667947,1.482969,-3.14116,5.004586
' male',105.698334,-7.586056,-3.437553,-19.059565,-10.023749,4.806812,-20.298351,-8.617537,-3.102431,-7.373587,2.145189,-16.100488,9.880498
' male',101.898096,-1.224106,1.382298,-15.85198,-18.849123,7.121408,-17.703518,1.713762,-10.546431,-10.848518,2.67009,-6.669488,-3.014772
' male',104.580748,-5.33157,-0.822654,-19.563933,-15.723753,6.413871,-17.239142,-4.414056,-6.706797,-8.034232,9.986041,-15.887131,-7.89785
' male',103.733505,-2.49921,-0.548851,-18.222471,-17.241971,5.775291,-17.662373,-1.82839,-11.286882,-9.285254,6.98115,-9.773384,-7.71716
' male',98.84655,1.14365,4.350682,-13.957034,-20.829475,6.821366,-21.320006,2.354635,-9.099739,-10.042611,-1.407926,-5.554623,-1.293344
' male',99.529701,-9.045451,-7.196475,-13.691226,-4.934994,3.053151,-11.962566,7.471731,-1.524541,-10.407159,-16.214964,-23.35171,15.082686
' male',104.148416,-9.58728,-7.43927,-15.46608,-4.403106,1.084659,-14.206631,7.597736,1.683275,-5.360843,-3.708441,-21.31128,-7.859905
' male',105.654203,-8.065419,-8.218031,-17.560825,-3.499645,3.456902,-14.975528,5.051911,-0.089548,-4.532079,-3.60629,-12.155903,7.888928
' male',104.223316,-8.740649,-8.380824,-16.599912,-2.126792,2.069481,-15.53515,5.90784,3.882706,-2.878848,-2.987093,-17.87505,-3.948685
' male',105.697966,-5.768791,-9.31954,-16.839264,-4.130365,3.006366,-16.878264,6.383131,-0.879753,-1.683097,-5.114225,-11.798153,7.221567
' male',102.250703,-16.516351,9.713546,-0.860154,-16.754739,-1.682529,-12.251872,-0.117645,-10.291758,2.845616,-15.18941,-7.66772,-16.780232
' male',102.417998,-16.797231,8.884433,-0.931394,-16.411026,-1.194086,-11.039993,-2.595305,-11.059439,1.041076,-16.944724,-9.120344,-13.96586
' male',100.664268,-16.926544,12.268693,1.497225,-16.454773,-3.28472,-16.146879,-0.50628,-9.296146,7.77168,-11.653656,-2.227558,-13.046699
' male',101.213702,-16.013908,13.305068,2.130705,-16.338938,-2.452539,-17.006045,-2.187134,-10.391109,7.848769,-7.982354,4.188988,-9.339791
' male',100.726039,-16.671611,9.728182,-1.579748,-16.862345,-0.459876,-12.591269,-5.00172,-12.635149,-4.939246,-19.256836,-6.468341,7.997672
' male',104.917668,-15.782642,1.197814,-1.878787,-18.114645,-6.330376,-4.831738,3.232669,-8.200516,1.766694,-13.52215,-16.805072,-12.233073
' male',108.650051,-13.493106,-1.503163,-1.546463,-17.178215,-8.591129,-10.201001,6.656554,-11.239345,6.602158,-0.071136,-3.728934,-3.396991
' male',102.866135,-16.26264,0.610581,0.319245,-16.187796,-4.514155,-2.848646,-0.243308,-11.399163,-2.758013,-20.25024,-13.739456,11.620072
' male',104.64829,-15.075335,1.903491,-1.660076,-18.779727,-7.333477,-6.552993,6.511603,-7.228302,6.442988,-9.651856,-14.098551,-18.119414
' male',107.2734,-14.223087,-1.15644,-1.096084,-17.611407,-8.710508,-10.670422,8.927856,-8.812891,9.555405,-2.479211,-6.440623,-8.999443
' male',103.643465,-6.79783,-2.153077,-23.512236,-12.012199,6.849842,-15.457487,1.478232,-0.776099,-1.521577,5.19748,-16.104287,-9.353179
' male',99.420721,-1.578237,-0.010896,-20.575935,-15.18101,5.883183,-18.342873,5.140336,-8.414068,2.478934,8.485622,-2.112435,0.407853
' male',104.046528,-8.106897,-3.216361,-23.78289,-11.146116,7.191063,-16.417161,0.766148,-0.283584,-1.808793,2.078131,-19.344938,-6.875482
' male',100.050726,-4.626892,-0.098578,-19.259785,-13.742446,4.697891,-19.407585,6.280198,-3.235615,1.556999,2.543053,-7.45851,-5.618566
' male',104.995104,-8.833097,-6.73003,-21.118892,-6.696937,7.566764,-20.583244,0.910186,0.252565,-1.865471,-5.222625,-14.13827,8.795455
' male',103.274547,-5.20791,5.322455,-17.497128,-13.624889,2.845954,-16.897896,1.374876,-10.0991,-9.856843,1.395329,-7.325042,-3.15226
' male',99.573975,-1.103858,9.658351,-15.290458,-14.700527,2.9665,-19.354461,-3.054144,-10.885031,-10.180158,4.508224,-2.322928,5.361539
' male',101.001655,-4.572245,7.444689,-17.169494,-14.502134,1.037538,-19.91847,1.089301,-5.745883,-3.507168,6.989955,-5.049333,-0.070766
' male',99.512371,-2.790614,9.421704,-17.17938,-13.94219,1.321212,-19.495364,-1.876325,-9.385162,-6.55927,7.820898,-1.308105,2.386674
' male',100.140448,-0.041742,9.529545,-13.184731,-15.321465,4.125664,-18.94641,-0.442767,-9.277819,-14.406144,0.193052,-6.88371,5.756097
' male',107.036361,-8.828281,-7.95596,-16.917259,-5.737806,4.600106,-17.665142,7.849976,-2.870134,-1.212791,-3.242494,-8.848763,6.042833
' male',107.083337,-8.166181,-8.523545,-17.176198,-4.653918,5.684756,-18.501223,9.249812,-1.063838,0.58954,-6.876519,-11.377575,6.97878
' male',108.829583,-6.159902,-8.240526,-17.658433,-7.154854,5.948521,-18.044469,8.460606,-2.090969,1.355252,-3.657958,-12.610683,3.923369
' male',107.633449,-7.809283,-8.373226,-16.837805,-4.281235,6.608576,-19.224712,7.895106,-1.49111,2.001478,-6.13019,-13.718415,3.750471
' male',108.467577,-4.896747,-9.111692,-17.31588,-8.183903,5.969834,-19.150791,8.545835,-2.369771,2.150024,-5.205073,-12.35962,5.290067
' male',98.582805,-15.712826,17.33667,2.634618,-14.580114,-1.348561,-18.40633,-3.36593,-12.736097,6.862484,-12.250028,1.647011,-7.144186
' male',97.975879,-16.806992,16.566615,1.363877,-14.713215,-1.210904,-17.056987,-2.494007,-11.473623,8.208129,-10.657809,3.453227,-5.766259
' male',98.972661,-14.617839,18.113244,4.852015,-14.328851,-2.136663,-19.621065,-4.123994,-13.817242,6.381109,-13.302984,2.097934,-5.173085
' male',99.220122,-14.333046,19.428503,5.291908,-12.641758,-3.286822,-15.856789,-1.857109,-13.087906,6.331131,-16.5866,1.289915,-3.086393
' male',97.259803,-17.990234,15.387175,0.265704,-14.921068,-1.506742,-16.52316,-0.869536,-8.035231,9.2666,-9.816176,1.086308,-10.538153
' male',107.571269,-16.247715,3.241872,-2.03406,-16.761525,-9.892594,-10.095745,3.521788,-10.170667,8.756971,-1.289269,-1.145674,-0.600842
' male',108.602037,-12.749806,5.911112,0.82449,-17.346825,-13.689206,-12.930596,2.64571,-10.684064,10.629341,-2.018091,-0.450706,-0.592225
' male',107.10203,-16.196944,1.63379,-2.049319,-17.399705,-10.081441,-10.463134,5.649392,-7.068244,10.909021,-0.088806,-3.454082,-4.930691
' male',109.184863,-14.971577,4.629399,-0.367959,-15.248572,-9.517085,-11.136385,1.917871,-11.39519,6.933456,-4.927031,-3.964316,-1.80965
' male',109.287675,-14.235867,5.167303,0.281896,-16.258485,-8.800738,-11.466742,5.195489,-9.9099,9.068405,-5.169901,-3.645977,-4.117834
' male',104.373662,-3.493074,1.525516,-22.14683,-14.589908,7.650809,-14.692122,3.257742,-13.26577,-3.113709,3.856604,-1.028473,2.453682
' male',100.819528,1.468596,2.787866,-17.030611,-20.09795,5.260135,-20.594146,7.42904,-11.39944,-1.103841,2.820472,-0.916583,4.336921
' male',104.014578,-5.158774,0.525108,-22.398838,-13.259896,6.721486,-16.281038,2.826188,-10.012124,2.957564,6.35825,-0.923338,0.465366
' male',103.705119,-1.293063,3.392635,-19.83717,-18.576305,5.299025,-16.400105,8.601818,-10.942862,-3.655446,-0.553981,-2.732521,3.443227
' male',101.04533,-5.625059,-0.295515,-18.861622,-13.158914,4.715286,-20.516014,8.645581,-4.626474,6.64095,2.030511,-5.736287,-2.76337
' male',101.059226,3.06386,11.875171,-17.004962,-6.322509,-0.55082,-14.041818,-0.849201,-15.719612,-4.684294,2.014032,1.617613,7.513812
' male',108.021609,-0.102592,12.842823,-18.060036,-5.694549,3.703963,-12.976211,1.833725,-8.46972,-10.144547,6.01502,-2.633222,11.55694
' male',102.661289,1.67051,12.048719,-18.564192,-7.506267,0.763019,-14.977831,1.142928,-13.935639,-6.944561,2.158118,-0.940807,9.654994
' male',105.160006,0.376504,11.367025,-18.823459,-8.043253,1.486824,-13.947812,1.297225,-11.947165,-7.466453,5.406489,-0.514092,10.51687
' male',100.966992,3.859192,13.215725,-15.900632,-6.813465,6.020796,-16.32494,-0.385733,-11.235604,-13.966375,4.180887,-2.813756,10.616354
' male',111.436165,-3.769498,-0.338828,-21.710576,0.839509,-0.029057,-7.610635,4.295597,-5.82936,12.632459,-12.855767,-4.809587,-5.064955
' male',111.537452,-5.044061,-1.577859,-22.287823,-0.477453,-0.666789,-8.528334,3.632936,-4.418428,14.895538,-10.416959,-5.942725,-3.915837
' male',111.552939,-6.023692,-3.581493,-21.429605,0.89595,3.805606,-10.359085,8.452634,-1.699324,12.732291,-5.479754,-11.647604,-2.699093
' male',112.110196,-5.966717,-2.232016,-21.733545,0.118323,0.358486,-8.703047,5.07935,-2.747573,14.504003,-8.509821,-6.349918,-1.558124
' male',110.634986,-5.16051,-4.012933,-21.326838,0.051886,6.081044,-9.460403,7.395916,-4.545949,10.582576,-5.076293,-9.961024,-1.014138
' male',107.055512,-13.452168,15.934349,6.77948,-6.394959,-8.265171,-9.30917,-12.461213,-10.874586,3.095282,-7.249774,1.274704,3.861861
' male',107.591955,-12.420711,15.482914,7.018636,-7.963418,-10.500967,-9.568172,-12.81467,-11.061182,2.241637,-6.63631,1.162195,4.445594
' male',106.57308,-13.879892,16.373541,6.902287,-3.408923,-4.863652,-10.393199,-11.278191,-9.98802,5.349831,-7.771078,0.04281,0.8223
' male',106.272356,-13.074843,16.258637,7.365924,-5.429713,-2.480273,-12.087394,-9.229052,-13.437768,5.583717,-8.568572,2.353011,2.889096
' male',108.578078,-10.987541,15.588885,5.376908,-9.841957,-9.805509,-6.8557,-11.61477,-10.238287,1.157003,-5.371728,1.984498,1.299478
' male',114.075395,-10.073955,1.559079,-2.959656,-7.687661,-17.077234,-8.659256,10.69696,-4.087435,2.101743,7.097441,-4.683472,-7.932354
' male',113.311336,-10.239439,2.118205,0.833689,-10.585152,-16.633806,-7.656412,11.877059,-3.831863,5.54109,6.134764,0.254486,-9.784887
' male',114.736356,-9.495527,0.800715,-2.70974,-6.521956,-15.657705,-7.483198,10.850279,-5.429886,1.427457,5.546586,-6.355085,-9.694917
' male',113.584321,-11.223225,2.424317,-1.762152,-7.190888,-17.284115,-8.16625,10.167303,-2.27625,4.164766,9.637239,-3.553917,-8.712022
' male',113.182609,-11.297559,2.766377,-0.428173,-7.642824,-16.697643,-7.110492,10.856892,-2.74564,5.595122,8.317513,-2.299113,-9.932493
' male',106.098544,-1.841561,6.675364,-23.049399,-9.094261,-0.415754,-13.14965,4.087786,-10.793006,8.650504,6.569182,0.666507,2.084225
' male',104.627114,0.812685,7.123678,-20.489343,-8.739625,2.639081,-14.969161,4.314307,-13.103322,4.358023,10.001391,1.419524,6.330427
' male',108.066562,-1.637242,6.67674,-23.153636,-7.715473,-0.457093,-10.513489,3.02705,-11.530439,9.437876,3.746452,1.716203,-1.231748
' male',109.992538,-1.408528,6.425641,-20.451666,-7.559227,3.592341,-11.085053,5.591971,-11.802579,5.487898,8.19801,-1.67479,4.350518
' male',109.448522,-1.277713,5.848726,-21.336395,-4.607672,-1.227852,-9.775777,1.364247,-9.766794,11.453446,1.437388,-2.052815,-5.494166
' male',97.81694,-2.588478,4.26703,-26.042477,0.803813,-2.242648,-11.099163,-7.255618,-19.46274,0.831181,-11.295807,-16.599475,-18.592591
' male',95.020013,1.974867,7.685709,-22.311909,-13.017654,-4.49954,-4.935912,2.622821,-10.998561,-3.579892,-9.850776,-3.517865,-2.064845
' male',96.932004,-0.97098,5.625306,-24.12334,-4.207266,1.198828,-8.139851,-5.692739,-19.261904,-7.494084,-6.863799,-5.399216,-17.081637
' male',96.491813,0.412687,7.181341,-22.210105,-9.317408,-1.857056,-3.955781,-4.188203,-14.478574,-9.20836,-10.062035,-2.392283,-9.545987
' male',93.547349,4.020999,9.594906,-21.558632,-13.366709,-7.494699,-6.798051,-1.236407,-4.080328,-3.825371,-8.982871,-0.61289,-10.016712
' male',99.334959,-5.355316,-5.071482,-24.235742,4.769323,-6.082333,-7.578682,3.659337,-8.927757,1.8801,-8.998095,-21.90879,-12.445203
' male',101.265004,-4.126672,-4.160794,-24.985825,4.606313,-7.740298,-6.397989,1.878969,-10.226948,-0.104689,-7.739209,-6.49981,-13.880773
' male',103.211085,-3.425052,-2.890472,-26.773004,0.702753,-6.313916,-3.441101,-0.254029,-6.688026,2.98556,-8.651687,-2.010317,-3.79205
' male',102.516505,-3.870718,-3.886735,-25.383619,4.927332,-7.811243,-6.557677,-0.804789,-10.957695,1.184849,-11.373532,-3.041247,-9.330106
' male',103.397159,-2.638572,-4.704788,-26.770453,-0.278394,-1.360332,-5.258639,0.143795,-4.622945,0.363072,-6.765503,-7.01023,-1.842222
' male',106.72717,-14.023615,6.656013,0.441649,-16.328953,-12.070962,0.301947,-10.656614,-10.485323,-4.206451,-7.294756,-9.349622,-16.306989
' male',106.637103,-13.574775,5.265544,-0.551129,-15.741974,-13.303774,1.571032,-11.710522,-12.418713,-3.550754,-9.099275,-12.119707,-16.859858
' male',106.142046,-11.536734,7.436256,-1.058166,-19.568976,-11.579152,-1.840153,-11.968619,-4.958496,2.262005,-2.423113,-1.77626,-8.878675
' male',104.459724,-10.979137,11.56978,2.730852,-20.269631,-12.442372,-5.052064,-11.651144,-8.743848,-2.03127,-7.778525,0.931003,-4.91019
' male',105.621315,-13.152105,5.23151,-4.615355,-14.952766,-9.075928,-1.56701,-12.863614,-11.614301,-3.067217,-14.817873,-18.206805,-14.587845
' male',107.24546,-12.559242,-3.343107,-4.832665,-7.774699,-14.82481,-4.213761,7.246272,-10.685689,-4.791518,-0.737951,-13.19891,-20.206517
' male',109.988291,-10.628172,-0.05764,-3.750029,-15.276419,-15.592812,-2.693025,1.253408,-11.070893,-0.381615,2.889657,-6.706358,-3.299247
' male',106.277069,-11.861974,-3.090932,-9.443711,-5.971584,-11.700927,-5.332972,6.700731,-7.60035,-7.017332,-10.030342,-21.901,-13.330691
' male',107.578508,-12.421028,-0.152559,-4.254921,-10.093343,-17.176897,-4.921772,2.964579,-10.821647,-1.033619,-0.190373,-10.113254,-13.13576
' male',108.896325,-11.184855,-0.865508,-4.909135,-13.767962,-13.613623,-4.33151,0.246958,-10.177694,4.525637,2.884596,-5.957924,-5.076416
' male',100.744052,-3.55979,-1.005083,-26.741877,3.052565,-6.659324,-7.627203,1.840883,-11.697666,2.425988,-10.475527,-2.129416,-12.934415
' male',101.578523,-1.282004,3.196627,-28.077284,-2.679786,-7.525965,-6.612129,0.5328,-8.357557,3.472088,-9.185555,-2.01126,-4.026094
' male',100.254318,-4.244288,-1.926914,-25.248735,1.649889,-5.321672,-7.228871,2.73239,-10.723566,3.064714,-8.269845,-6.565393,-18.041072
' male',101.098469,-2.459795,2.282104,-29.4216,-0.263725,-7.027592,-7.024197,1.122926,-8.815591,6.228005,-11.375744,-1.021925,-4.99312
' male',99.339548,-5.904904,-2.286395,-24.696876,0.942404,-3.746248,-8.052938,0.808887,-8.701021,4.209027,-13.963296,-19.582603,-14.695882
' male',97.01653,-1.481883,6.638083,-22.161084,-7.118118,-10.33505,-10.787782,-0.059105,-6.523369,4.23469,-2.976821,4.430106,-4.675922
' male',101.053069,2.675592,7.425065,-19.777935,-8.403877,-5.24225,-9.928982,-0.582582,-8.545793,-8.441292,-9.251138,0.100507,-0.359883
' male',99.017902,0.565305,6.793605,-20.701549,-9.301581,-8.641912,-10.907177,-3.395556,-10.088441,-0.129899,-4.653063,2.810352,-4.627676
' male',97.909821,2.404675,8.071748,-19.276874,-8.878906,-7.105469,-12.086436,-4.569706,-10.45824,-3.322747,-4.094939,1.509408,-4.158579
' male',100.413198,4.288478,10.819317,-19.557431,-8.450053,-6.564391,-11.56446,-2.601741,-4.664136,-6.522494,-3.942114,-2.990919,-2.288386
' male',106.479013,-3.876124,-2.918457,-25.234575,0.641322,-5.52852,-7.053273,-1.61107,-5.52229,7.660926,-12.259358,-7.24519,-9.209829
' male',106.479081,-3.876073,-2.918349,-25.234404,0.64131,-5.528318,-7.053109,-1.611123,-5.522112,7.661055,-12.259349,-7.24507,-9.209732
' male',109.545928,-4.306751,-4.828241,-25.05785,1.099859,-2.242085,-5.497057,1.072884,-6.547831,7.884394,-10.479613,-3.634338,-4.045801
' male',108.801541,-3.792272,-3.590952,-23.244959,0.403075,-6.978581,-6.602755,-2.292718,-5.106108,6.420888,-11.365708,-4.182325,-8.40331
' male',108.892438,-2.29024,-3.92389,-26.684342,-0.160485,-0.588646,-5.247174,1.880389,-7.187609,7.853071,-8.755899,-3.774425,-4.895487
' male',104.585609,-11.862935,12.988228,1.444445,-17.859677,-8.068977,-5.85688,-16.402545,-11.203123,2.135724,-2.009896,3.268287,-1.502741
' male',104.923845,-12.148871,13.463072,-0.071119,-20.606257,-10.143096,-6.50553,-16.243756,-8.356126,5.076485,-2.83996,-1.435217,-3.126576
' male',108.030786,-11.728287,12.770708,2.88683,-17.87112,-8.926533,-6.943664,-11.732073,-10.184886,0.895459,-5.141201,-0.501117,-3.214113
' male',108.900543,-9.922165,13.096787,5.789315,-15.864183,-7.517057,-6.917053,-9.449419,-11.152173,-0.697657,-5.49394,1.583214,-2.309234
' male',105.783888,-13.609845,9.473722,-3.125882,-20.869059,-9.363469,-2.04355,-14.608975,-2.039553,6.843203,-1.029426,0.855974,-3.356807
' male',110.872325,-9.786949,0.776365,-2.76881,-15.975684,-18.407728,-1.948115,-1.073948,-5.520382,-0.074352,0.411337,-15.168288,-5.13654
' male',114.519808,-8.756071,-0.599582,-0.598402,-12.236796,-14.813098,-2.90946,4.579323,-7.73041,2.424117,0.346712,-6.762881,-5.392112
' male',110.281822,-11.707763,-2.32575,-4.817645,-12.650724,-16.459886,-0.761318,0.270664,-7.380543,-0.021585,6.825538,-5.314887,-2.531275
' male',112.14545,-9.864662,0.485768,-1.373423,-14.805953,-15.571009,-1.086737,-2.83412,-7.209662,0.594903,4.271948,-12.129331,-6.133986
' male',111.576673,-9.121031,-0.003134,-1.561023,-16.792899,-17.422851,-2.071679,2.453867,-5.706714,3.195606,4.268221,-7.38709,-3.541621
' male',104.270604,-0.178056,3.346438,-26.48194,-1.604807,-5.919482,-13.030487,-0.331762,-9.861757,8.806069,-7.783255,-6.311733,-7.555886
' male',104.704117,1.423872,4.948128,-26.996448,-2.920925,-5.031848,-10.670976,0.166144,-10.144687,4.820651,1.01766,0.854798,-2.52712
' male',104.520695,-2.3856,2.238947,-26.12956,-3.392577,-6.196042,-10.185151,3.137618,-11.949051,4.385811,-10.804315,-2.084821,-4.52111
' male',105.079047,0.111959,2.576551,-27.085399,-2.771862,-5.035623,-8.295967,0.936499,-12.136614,7.529248,-2.583032,2.889493,-8.943789
' male',100.852323,-2.487647,2.175118,-29.372308,-1.462077,-5.038444,-10.097737,0.720995,-10.084392,6.299905,-3.420277,-1.032411,-5.016078
' male',97.960014,6.874131,8.009938,-2.001673,-11.955599,11.760974,-15.185817,-7.954758,-10.085945,-13.835903,-0.015964,4.204001,-1.630522
' male',99.585994,6.573304,7.958262,-1.706087,-13.333711,14.828033,-16.245698,-3.644476,-9.969225,-12.866876,3.039271,7.34107,1.337572
' male',100.78833,6.08727,8.40178,-3.276316,-11.676684,13.157355,-14.777978,-4.078939,-10.239941,-12.726914,0.438739,5.984414,-2.251819
' male',102.151266,6.478595,7.740579,-2.616061,-14.29142,13.544593,-15.404526,-1.628563,-8.690252,-11.684335,1.914318,3.202686,-0.819307
' male',98.996371,8.575368,7.123345,-2.136271,-13.266729,14.640534,-13.615571,-2.356162,-6.658732,-12.485983,1.38417,7.139844,-0.927709
' male',110.601081,-1.173518,-3.873015,-14.378255,-8.343316,10.785254,-24.204445,7.665971,0.279177,8.54624,-3.958918,-11.026679,-8.750223
' male',110.26525,-0.616827,-4.603681,-15.161466,-8.256987,11.781741,-21.761869,8.085669,1.018643,7.819372,-1.439225,-12.357913,-5.940807
' male',110.919745,-3.417309,-3.926879,-14.082915,-8.873035,12.987738,-21.340303,9.876308,2.72647,8.282228,-0.959216,-13.642551,-5.544218
' male',110.574347,-1.841328,-3.913081,-13.67921,-8.266579,10.949243,-22.982759,8.433768,3.668491,8.34566,-0.554905,-13.790271,-6.940197
' male',111.306286,-2.394192,-4.446256,-13.177998,-7.63472,12.205316,-19.549321,8.89924,4.532641,9.464712,0.556335,-11.44808,-4.305655
' male',106.34174,-9.162811,14.080501,13.780077,-13.284759,4.805116,-16.054802,-7.247036,-10.406553,2.315565,-8.666907,5.585678,-3.174228
' male',105.158092,-8.684513,15.583744,14.435509,-12.765004,4.939116,-16.03588,-6.700357,-11.966446,0.562441,-11.455204,4.924558,-2.387597
' male',106.099068,-9.400827,14.175217,14.003227,-13.124353,5.186804,-15.648636,-6.465724,-12.344983,0.881624,-7.251042,6.839013,1.436735
' male',103.999416,-9.256433,12.67894,15.284815,-12.871408,7.831197,-15.766767,-6.250803,-9.651725,-0.092744,-4.466022,3.674729,1.340937
' male',102.97451,-7.639392,15.539003,15.913997,-12.815388,3.891066,-16.63122,-7.084386,-12.320884,2.138434,-12.146196,3.68724,-6.898381
' male',112.495308,-5.911894,0.970457,3.286339,-11.403705,-7.713266,-18.068799,14.684898,-5.773503,2.46197,6.68484,2.754701,-13.890308
' male',112.359164,-5.88678,-1.102792,6.516431,-15.594791,-2.830667,-15.48974,16.181381,-5.321283,10.672727,6.170325,-5.472176,-8.342557
' male',112.21817,-4.579314,-0.27022,3.550336,-12.702639,-8.653086,-19.17903,12.823954,-5.461824,1.402697,2.738383,2.924954,-17.244567
' male',110.865068,-1.395454,-0.582452,2.812006,-10.673591,-7.990105,-16.590981,14.858582,-2.76433,2.339345,8.647589,-1.312656,-10.620839
' male',112.448135,-3.913238,-3.177787,7.370147,-15.521922,-4.331062,-17.473689,14.825087,-2.614001,3.768637,9.101455,-5.002868,-10.448381
' male',101.484587,5.434233,5.069152,-5.202746,-24.624473,14.602116,-21.036868,5.336542,-7.12927,-8.457026,3.381678,7.111926,2.043362
' male',105.54338,3.585611,4.186974,-5.724166,-21.106684,12.535821,-17.685495,5.1405,-5.198295,-7.674671,11.166423,6.497802,1.754018
' male',100.617644,5.189453,5.236611,-5.724974,-23.734981,13.483477,-21.675451,4.667697,-8.819875,-7.502817,4.3532,8.773741,3.473368
' male',104.163124,4.528819,4.87339,-4.974467,-22.534816,12.669109,-18.548741,4.933546,-5.066357,-11.681032,9.639667,5.509066,3.274357
' male',103.37888,4.78116,5.266897,-7.682287,-21.726727,11.413041,-21.082506,4.027734,-8.81002,-6.173409,3.235683,6.276739,-1.103328
' male',90.25875,0.670943,1.579711,-10.338614,-3.882266,-0.487528,-20.988795,-7.985327,-14.152712,-10.622194,-12.546662,-9.987744,-12.830626
' male',92.264693,4.423519,4.327425,-8.703892,-11.645415,2.960395,-11.504452,-2.534468,-15.232378,-11.161876,-16.010097,-2.36894,-19.062114
' male',92.358922,1.383219,1.134791,-10.179876,-6.775003,3.203735,-13.557818,-11.715474,-17.581016,-10.328804,-12.433802,-3.99154,-21.334571
' male',92.089671,2.219935,0.588202,-9.403364,-9.234776,5.856559,-11.075983,-9.38831,-18.921081,-12.306855,-10.945283,-0.191279,-21.483108
' male',94.977808,4.660705,3.60054,-8.156754,-13.417883,1.215668,-16.816678,-3.344489,-16.440897,-4.176495,-6.330848,3.061477,-16.547865
' male',99.30595,-6.518712,-10.618865,-17.038253,8.514682,-9.923102,-8.349153,11.601071,-9.923555,-0.220113,-14.307504,-19.698269,-5.442644
' male',98.541696,-5.887372,-9.111722,-18.402852,7.882324,-6.907748,-15.493007,12.140067,-3.415459,4.672574,-14.452214,-6.252686,-10.023629
